;Le Deuil des primevères (extraits) & Le Laboratoire central (extraits);;法国九人诗选;Chinois;VRIN;;
1991;;Guy de Maupassant;图瓦：莫泊桑中短篇小说选集;Chinois;;;
1998;Vie de Michel-Ange;Romain Rolland;Michelangelo élete;Hongrois;Anno;;
1935;Vie de Michel-Ange;Romain Rolland;弥盖朗琪罗;Chinois;商务印书馆;;
1947;L'Evolution, la Révolution et l'Idéal anarchiste;Elisée RECLUS;进化与革命;Chinois;;;
2006;Le petit prince;Antoine SAINT-EXUPERY, de;小王子;Chinois;北京十月文艺出版社;;Nouvelles
1950;Des solfèges (T.2);Henry LEMOINE;视唱教材（第二册）;Chinois;;;
1935;Pierre Curie;Marie Curie;居礼传;Chinois;商务印书馆;;
1933;;Emmanuel de MARTONNE;新地学;Chinois;;;
1918;La Révolution française et la psychologie;Gustave LE BON;革命心理;Chinois;商务印书馆;;
1936;Recueil de nouvelles françaises;ZOLA;法国短篇小说集;Chinois;商务印书馆;;Nouvelles
;Le chant des nations : musiques et cultures en Europe 1870-1914;Didier FRANCFORT;欧洲国家的国歌与西方音乐的关系;Chinois;上海九久读书人文化实业有限公司;;Essai
1955;Candide L'Ingénu;VOLTAIRE;老实人;Chinois;人民文学出版社;;
1984;Les Thibault (T.1 - 2);Roger Martin du Gard;蒂博一家(上、中);Chinois;上海译文出版社;;
1985;Histoire de la Révolution d'Angleterre;François Guizot;一六四O英国革命;Chinois;商务印书馆;;
2000;La revue du Centre des Hautes Etudes Françaises de l'Université de Wuhan;;武汉大学“法国研究”期刊;Chinois;;;Sciences Humaines et Sociales
1941;;Wilhelm LIEBKNECHT;忆马克思;Chinois;;;
;Etudes Galiléennes;Alexandre KOYRE;伽利略研究;Chinois;北京大学出版社;;Sciences Humaines et Sociales
1991;Clair de Lune;Guy de Maupassant;月光;Chinois;人民文学出版社;;
2004;Dictionnaire d'aujourd'hui Français-Chinois des Sciences et Techniques;Jingzhang MA;当代法汉科技词典;Chinois;;;Dictionnaires, encyclopédies
1989;Poèmes d'amour français contemporains;;爱的梦呓：法国当代爱情朦胧诗选;Chinois;花城出版社;;Poésie
1989;L'Envers et l'endroit (extrait);Albert Camus;置身于苦难与阳光之间：加缪散文集;Chinois;;;Philosophie
1937;Histoire économique et financière de la Guerre;G. OLPHE-GAILLIARD;欧战经济财政史;Chinois;商务印书馆;;
1940;Noa-Noa;Paul GAUGUIN;诺亚·诺亚 (泰息蒂纪行）;Chinois;;;
1987;Noa-Noa;Paul GAUGUIN;诺阿，诺阿：芳香的土地;Chinois;;;
1987;Noa-Noa;Paul GAUGUIN;诺阿，诺阿：芳香的土地;Chinois;;;
1942;;;卢氏轰炸术;Chinois;;;
1991;Anthologie de la poésie lyrique française;;法国抒情诗选;Chinois;上海译文出版社;;Poésie
1933;L'Arlésienne;Alphonse Daudet;婀丽女郎;Chinois;商务印书馆;;
1932;L'Arlésienne;Alphonse Daudet;阿莱城的姑娘;Chinois;;;
1982;Les barons du PS;Georges AYACHE;法国社会党及其领导人物;Chinois;;;
1957;Les communistes (T.2-3);Louis Aragon;共产党人 (2) (3);Chinois;;;
;test ip;;汉字;Chinois;易倍出版社;;
2005;Du sens: Essais sémiotiques (tome 1);Algirdas Julien GREIMAS;论意义（上）;Chinois;百花文艺出版社;;Sciences Humaines et Sociales
1982;La Capitalisme monopoliste d'Etat;;国家垄断资本主义;Chinois;商务印书馆;;
1987;Le Roman de Renart;Anonymes;列那狐的故事;Chinois;;;
1981;Molière, la vie et l'oeuvre;Pierre de BEAUMONT;莫里哀生平和著作;Chinois;商务印书馆;;
1990;Les Misérables (T.5: Jean Valjean);Victor Hugo;悲惨世界 （5）： 冉阿让;Chinois;;;Littérature
1985;;;红海历险记;Chinois;;;
1987;;André Maurois;从普鲁斯特到萨特;Chinois;漓江出版社;;
1987;Sociologie de la politique: Eléments de science politique;Maurice DUVERGER;政治社会学：政治学要素;Chinois;华夏出版社;;Politique
1957;;Alfred de Musset;缪塞中篇小说集;Chinois;;;
1998;Les méthodes en psychologie;Maurice REUCHLIN;心理学方法;Chinois;商务印书馆;;Psychologie, psychanalyse
1958;;;太阳门;Chinois;;;
2007;Deux ans de vacances;Jules Verne;Dos años de vacaciones;Espagnol;Club Internacional del Libro;Espagne;Fiction
1996;Deux ans de vacances;Jules Verne;Kétévi vakáció;Hongrois;Holnap;;
1996;Deux ans de vacances;Jules Verne;Kétévi vakáció;Hongrois;Alexandra;;
2008;Deux ans de vacances;Jules Verne;Kétévi vakáció;Hongrois;Népszabadság;;
2005;Deux ans de vacances;Jules Verne;Kétévi vakáció;Hongrois;Holnap;;
2006;Deux ans de vacances;Jules Verne;Kétévi vakáció;Hongrois;Holnap;;
1981;Deux ans de vacances;Jules Verne;孤岛历险记;Chinois;;;
1988;Deux ans de vacances;Jules Verne;荒岛奇遇;Chinois;;;
1982;Le Chevalier d'Harmental;Alexandre Dumas;阿芒得骑士;Chinois;;;
1937;La littérature comparée;Paul VAN TIEGHEM;比较文学轮;Chinois;商务印书馆;;
1989;Oeuvres complètes (T.14 : Comédie humaine : Etudes de moeurs. Scènes de la vie parisienne 5);Honoré de Balzac;巴尔扎克全集 第十四卷 人间喜剧：风俗研究：巴黎生活场景 （5）;Chinois;人民文学出版社;;Littérature
;t;r r;及;Chinois;;;
1996;Sociologie des relations sexuelles;André MORALI-DANINOS;性关系社会学;Chinois;商务印书馆;;Sociologie
1943;;;欧洲人物;Chinois;;;
1987;Etude de femme;Honoré de Balzac;妇女研究;Chinois;;;
1928;Nantas.Madame Neigeon;Emile Zola;南丹及奈侬夫人;Chinois;;;
1957;L'Etourdi;MOLIÈRE;糊涂人;Chinois;;;Théâtre
1931;Mémoires;B. NAPOLÉON;拿破仑日记;Chinois;商务印书馆;;
;150 petites expériences de psychologie:pour mieux comprendre nos semblables;Ciccotti Serge;150个心理小实验——帮你了解自己，洞悉他人;Chinois;上海社会科学院出版社有限公司;;Psychologie, psychanalyse
1979;Contes et nouvelles;Honoré de Balzac;巴尔扎克中短篇小说选;Chinois;人民文学出版社;;
1989;Contes et nouvelles;Honoré de Balzac;巴尔扎克中短篇小说选;Chinois;人民文学出版社;;
1986;;Roger GARAUDY;以色列问题--犹太复国主义的谎言和梦想;Chinois;;;
1986;Le Triangle d'or;Maurice Leblanc;金三角;Chinois;;;
1987;Le Triangle d'or;Maurice Leblanc;金三角;Chinois;;;
;J'AIME LA MUSIQUE;EDTIONS HENRY LEMOINE CLEO;我爱音乐;Chinois;;;Musique
1931;;E. DEVINAT;修养读本;Chinois;;;
1987;De l'étude de motivation à la création publicitaire et à la promotion des ventes;Henri JOANNIS;动机研究与广告创作;Chinois;中国轻工业出版社;;
2010;Matière et mémoire: Essais sur les rapports du corps à l'esprit;Henri Bergson;Materia y memoria;Espagnol;Cactus;Argentine;Philosophie
1922;Matière et mémoire: Essais sur les rapports du corps à l'esprit;Henri Bergson;物质与记忆;Chinois;商务印书馆;;
1922;Methods of Measuring the Intellectual Development of Young Children;;儿童心智发达测量法;Chinois;商务印书馆;;
1988;Jean-Jacques Rousseau;Romain Rolland;卢梭传;Chinois;;;
1944;Jean-Jacques Rousseau;Romain Rolland;卢骚;Chinois;;;
1999;Guide bibliographique et thématique pour l'étude de l'Histoire de France en Chine;;中国法国史研究信息;Chinois;;;Histoire
1991;Miss Harriet;Guy de Maupassant;密斯哈丽特;Chinois;人民文学出版社;;
1958;Théâtre de la Révolution;Romain Rolland;罗曼∙罗兰革命剧选;Chinois;人民文学出版社;;
1998;Cinquante ans d'études chinoises en France;Collectif;法国当代中国学;Chinois;中国社会科学出版社;;Sciences Humaines et Sociales
1947;;;吾土吾民;Chinois;;;
1927;Les Sociétés coopératives de consommation;Charles GIDE;消费协社;Chinois;商务印书馆;;
1934;;Albert SCHWEITZER;蛮荒创业记;Chinois;;;
1988;Connaître Sartre;Laurent GAGNEBIN;认识萨特;Chinois;生活·读书·新知三联书店;;
1987;La pensée française au XXe siècle;Joseph CHIARI;二十世纪法国思潮：从柏格森到莱维-施特劳斯;Chinois;商务印书馆;;
1959;Traité de droit constitutionnel （T.1: La Règle de droit - le problème de l'Etat）;Léon Duguit;宪法论（第1卷：法律规则和国家问题）;Chinois;商务印书馆;;
1984;;;国王的时间;Chinois;;;
1991;La peinture à partir du matériau brut et le rôle de la technique dans la création d'art;Nicolas WACKER;绘画材料与技法;Chinois;湖南美术出版社;;Peinture
1993;Les Prisonniers;Daniel COSTELLE;38万希特勒战俘在美国;Chinois;;;
1979;Gustave Eiffel;Yves IGOT;埃菲尔传;Chinois;上海译文出版社;;
1987;De Proust à Sartre.(Extrait de De Proust à Camus et de De Gide à Sartre);André Maurois;从普鲁斯特到萨特;Chinois;漓江出版社;;
1973;Poèmes choisis;Eugène POITTIER;鲍狄埃诗选;Chinois;;;
1981;Poèmes choisis;Eugène POITTIER;鲍狄埃诗选;Chinois;;;
1993;D'Artagnan amoureux;Roger Nimier;坠入情网的火枪手;Chinois;译林出版社;;
1983;L'Afrique étranglée;Marie-France MOTTIN;被卡住脖子的非洲;Chinois;;;Politique
1930;La Littérature à la lumière du matérialisme historique;Marc ICKOWICZ;唯物史观的文学论;Chinois;;;Littérature
1930;La Littérature à la lumière du matérialisme historique;Marc ICKOWICZ;唯物史观的文学论;Chinois;;;Littérature
1946;La Littérature à la lumière du matérialisme historique;Marc ICKOWICZ;唯物史观的文学论;Chinois;;;Littérature
1931;La Littérature à la lumière du matérialisme historique;Marc ICKOWICZ;艺术科学论;Chinois;;;Littérature
;100 petites expéreinces en psychologie du consommateur:pour mieux comprendre comment on vous influence;Guéguen Nicolas;100个心理小实验——帮你更聪明地消费;Chinois;上海社会科学院出版社有限公司;;Psychologie, psychanalyse
1990;D'une étoile à l'autre;Roger VADIM;我的三个明星妻子： 法国著名电影剧作家兼导演罗杰•瓦迪姆先生的自传;Chinois;译林出版社;;
1985;Les Nouveaux visage de l'agriculture française;Roger LIVET;法国农业新貌;Chinois;;;
;;MOLIÈRE;莫里哀喜剧（1~4）;Chinois;;;
1985;Les Familles du Président;Maurice SZAFRAN;法国政治内幕：密特朗的班底;Chinois;;;
1987;Essais;Michel de Montaigne;人生随笔;Chinois;;;Essai
1988;Essais;Michel de Montaigne;我知道什么呢：蒙田随笔集;Chinois;生活·读书·新知三联书店;;Essai
1987;Essais;Michel de Montaigne;蒙田随笔;Chinois;;;Essai
1984;;;拿破仑与剑：德茜雷日记;Chinois;;;
1981;Mémoires de guerre ( T. 1: Appel, 1940-1942);Charles de Gaulle;战争回忆录 第1卷： 召唤： 1940~1942;Chinois;;;
2000;Nu couché;Dan FRANCK;裸体卧像;Chinois;华夏出版社;;Roman
1973;Le second voyage des P.P Gerbillon et Pereyra en Tartarie;Jean-François GERBILLON;张诚日记： 1689年6月13日~ 1690年5月7日;Chinois;商务印书馆;;
1955;Scaf le phoque. Froux le lièvre. Bourru l'ours brun.;D. LIDA;海豹冒险旅行记;Chinois;;;
2007;Le livre qui avait deux trous;Domitille HERON;洞里洞外的小老鼠续集;Chinois;接力出版社;;7-12 ans
1981;;;海底幽灵;Chinois;;;
1956;Le premier choc (T.1: Au château d'eau);Andre Stil;第一次冲突（第1 部：水塔下）;Chinois;;;
1959;Le premier choc (T.1: Au château d'eau);Andre Stil;第一次冲突（第1 部：水塔下）;Chinois;人民文学出版社;;
1953;Le premier choc (T.1: Au château d'eau);Andre Stil;第一次打击（第1部：水塔旁）;Chinois;;;
1957;;Alfred de Musset;缪塞短篇小说集;Chinois;;;
;Le hollandaise sans peine;;自创“荷兰语”;Chinois;;;
1929;;Guy de Maupassant;哼哼小姐集;Chinois;;;
2001;Marie Duplessis, la dame aux camélias;Bertrand Poirot-Delpech;茶花女与小仲马之谜;Chinois;中国文联出版社;;Roman
1992;;;西方禁忌大观;Chinois;上海人民出版社;;
1915;;De Téramond G.;野草花;Chinois;;;
1989;L'Empire mongol;René GROUSSET;蒙古帝国史;Chinois;商务印书馆;;
1963;;;爸爸.妈妈.女仆和我;Chinois;中国电影出版社;;
1989;L'Histoire de l'éducation aujourd'hui;Antoine LÉON;当代教育史;Chinois;;;Histoire
1999;Duras, ou, Le poids d'une plume;Frédérique Lebelley;杜拉斯生前的岁月;Chinois;深圳海天出版社;;Biographie
2010;Le Voyage d'hiver;Nothomb Amélie;겨울 여행;Coréen;Munhaksegyesa 문학세계사;Corée du sud;Roman
;Le Voyage d'hiver;Nothomb Amélie;冬之旅;Chinois;;;Roman
1991;Les Lois psychologiques de l'évolution des peuples;Gustave LE BON;民族进化的心理定律;Chinois;;;
1935;Les Lois psychologiques de l'évolution des peuples;Gustave LE BON;民族进化的心理定律;Chinois;商务印书馆;;
1996;Les systèmes électoraux;Jean-Marie COTTERET;选举制度;Chinois;商务印书馆;;Politique
2007;André Breton: le grand indésirable;Henri BEHAR;布勒东传;Chinois;VRIN;;Biographie
1990;Simone de Beauvoir;Claude FRANCIS;西蒙娜•德•波伏瓦;Chinois;中国社会科学出版社;;
1920;;Charles GIDE;协力主义政治经济学（上、中、下）;Chinois;;;
1956;Les Grandes manoeuvres;René Clair;大演习;Chinois;中国电影出版社;;Arts
1981;Le Combat singulier;Anne NOURRY;搏斗;Chinois;;;
1930;Idéalisme et matérialisme dans la conception de l'histoire;Paul LAFARGUE;在历史观中底唯心主义与唯物主义;Chinois;;;
2009;Qu'est-ce que l'Occident ?;;什么是西方？;Chinois;广西师范大学出版社;;
1936;Cours de français élémentaire;Jacques RECLUS;大学初级法文;Chinois;商务印书馆;;
2001;L'économie mondiale depuis 1945;Jean RIVOIRE;1945年以来的世界经济;Chinois;商务印书馆;;
1934;Asvaghosa, le Sutralamkara et ses sources;Sylvain LÉVI;大庄严经论探源;Chinois;商务印书馆;;
2006;L'Île de Kergamotte;Armelle BOY;卡卡莫特岛;Chinois;新蕾出版社（天津）有限公司;;0-7 ans
1984;La Nouvelle grammaire du français;René LAGANE;法语新语法;Chinois;;;
1973;Mort du général de Gaulle;Jean MAURIAC;戴高乐将军之死;Chinois;商务印书馆;;
1985;;Guy de Maupassant;莫泊桑中短篇小说选集;Chinois;上海译文出版社;;
1930;;Paul LAFARGUE;宗教及正义：善的观念之起源;Chinois;;;
2008;Les Images de synthèse;;合成的影像;Chinois;中国电影出版社;;
1936;Les anciennes civilisations slaves;Louis Paul Marie LÉGER;古代斯拉夫文化;Chinois;商务印书馆;;Histoire
1989;;A.M. ANOUAR;文明与社会理论;Chinois;;;
1972;Théologie portative ou dictionnaire abrégé de la religion chrétienne;Paul Henri, Baron d' HOLBACH;袖珍神学：或简明基督教辞典;Chinois;商务印书馆;;
1946;Le Coeur innombrable;Anna de Noailles;圣爱;Chinois;;;
1979;Oeuvres économiques et philosophiques;François Quesnay;魁奈经济著作选集;Chinois;商务印书馆;;
1929;Le Jardin d'Epicure;Anatole France;乐园之花;Chinois;;;
1919;;;默祷释义;Chinois;;;
;Tu veux être ma copine?;Morgenstern Susie;招聘小伙伴;Chinois;;;7-12 ans
1991;Vasarely;Marcel JORAY;瓦萨列里的艺术与设计;Chinois;湖南美术出版社;;
;Procédure civile;Serge GUINCHARD;民事诉讼;Chinois;中国环境科学出版社;;Droit
1940;Vie et travail dans L'Europe moderne;G. WEULERSSE;现代欧洲社会经济史;Chinois;商务印书馆;;
1998;Saint Augustin;Francis FERRYER;圣奥古斯丁;Chinois;商务印书馆;;Religion
1957;Le Chêne parlant;George Sand;说话的橡树;Chinois;;;
1917;Patrie!;Victorien Sardou;祖国;Chinois;;;
1939;Patrie!;Victorien Sardou;祖国;Chinois;;;
1984;En famille;Hector Malot;孤女寻亲记;Chinois;;;
1985;En famille;Hector Malot;孤女投亲记;Chinois;;;
1940;En famille;Hector Malot;苦女努力记;Chinois;;;
1933;En famille;Hector Malot;苦女奋斗记;Chinois;;;
1985;Le Travail dans l'Europe chrétienne au Moyen-Age, Ve- XVe siècles;Prosper BOISSONNADE;中世纪欧洲生活和劳动： 五至十五世纪;Chinois;;;
1987;Recueil de contes français;;法国名作家短篇小说选;Chinois;;;
1987;Poèmes choisis;Paul Verlaine;魏尔仑诗选;Chinois;漓江出版社;;
1936;;;人生要务;Chinois;;;
1993;Paris;Emile Zola;巴黎;Chinois;;;
;凌乱的床;Sagan Françoise;凌乱的床;Chinois;;;
1932;Les prisonniers;;俘虏;Chinois;;;Nouvelles
1986;Histoire du capitalisme;Michel BEAUD;资本主义史： 1500~1980;Chinois;;;Histoire
1999;Bonjour, tristesse (suivi de Dans un mois, dans un an);Françoise Sagan;你好，忧愁 ( 含:一个月后，一年之后);Chinois;深圳海天出版社;;Roman
1983;;;我与拿破仑：瑞典皇后黛丝蕾秘史;Chinois;;;
1937;Retour de l'U.R.S.S;André Gide;从苏联回来;Chinois;;;
1937;Retour de l'U.R.S.S;André Gide;从苏联归来;Chinois;;;
1956;Anthologie de la poésie d'Aragon;Louis Aragon;阿拉贡诗文抄;Chinois;;;
1982;L'URSS et nous;;苏联和我们;Chinois;;;
1957;Les poètes de la Commune;Jean VARLOO;巴黎公社诗选;Chinois;;;
2006;Discours de réception de Georges Dumézil à l'Académie française et réponse de Lévi-Strauss;Georges DUMEZIL;乔治·杜梅泽尔在法兰西科学院就职仪式上的致辞和克劳德·列维—施特劳斯的答辞;Chinois;上海社会科学院出版社有限公司;;Littérature
1983;La Vie de Polichinelle;Octave Feuillet;驼背矮人历险记;Chinois;;;
1999;Du texte à l'action;Paul RICOEUR;Del texto a la acción;Espagnol;Fondo de Cultura Económica;;Sciences Humaines et Sociales
2001;Du texte à l'action;Paul RICOEUR;من النص إلى الفعل;Arabe;;;Sciences Humaines et Sociales
1988;;;女性的目光;Chinois;;;
1987;Introduction générale aux sciences et techniques de l'information et de la documentation;Michel MÉNOU;情报与文献科学技术概论;Chinois;;;
1993;L'Esprit de perfection;Georges RODITE;完善论;Chinois;河南人民出版社;;
1991;Le Carnet noir du bourreau;Jean KER;一个死刑执行人的自述;Chinois;;;
1938;Jésus-Christ;Léon CRISTIANI;耶稣传;Chinois;;;
1958;Histoire générale du cinéma (T.6. L'Epoque contemporaine, 1939-1954);Georges SADOUL;电影通史 （第6卷： 第二次世界大战时期的电影： 1939~1945）;Chinois;中国电影出版社;;Cinéma
1992;La Fiancée de Fragonard;Roger GRENIER;未婚妻;Chinois;漓江出版社;;
1998;Mensonge romantique et vérité romanesque;René GIRARD;浪漫的谎言与小说的真实;Chinois;生活·读书·新知三联书店;;Essai
1950;La France deviendra-t-elle une colonie américaine?;Georges SORIA;美帝侵略下的法国;Chinois;;;
2000;La femme de David;Henri Troyat;大卫夫人;Chinois;;;Roman
1933;L'art au point de vue sociologique;Jean-Marie Guyau;从社会学见地来看艺术;Chinois;;;
1935;Votre ami Guy;Henry PERROY;天上英儿;Chinois;;;
1976;Voyage en Icarie;Etienne CABET;伊加利亚旅行记;Chinois;商务印书馆;;Politique
2006;Les Rois maudits;Maurice Druon;Az elátkozott királyok;Hongrois;Európa;;
1990;Les Rois maudits;Maurice Druon;宫廷恩仇记;Chinois;;;
